"hit_id","hit_timestamp","visitor_id","visit_id","pagename","product_list","purchase_id","event_name","event_date","season_year","game_number","season_id"
"86028472409232791983067522283266416462","2026-04-16 17:07:45","9727994966942697495-7501444844890556161-Web","9727994966942697495-7501444844890556161-Web-6-1776373665","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/25/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0525","2026-05-25",2026,49,569
"99653126523171769281676793861673078616","2026-04-16 17:08:52","9727994966942697495-7501444844890556161-Web","9727994966942697495-7501444844890556161-Web-6-1776373665","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/25/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0525","2026-05-25",2026,49,569
"80870069802787580180744885595440436473","2026-03-25 22:57:07","9868059483821104787-4947719083032695642-Web","9868059483821104787-4947719083032695642-Web-5-1774493827","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Milwaukee Brewers on 04/03/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0403","2026-04-03",2026,7,569
"64238570413713194662515729863302490004","2026-03-25 22:58:49","9868059483821104787-4947719083032695642-Web","9868059483821104787-4947719083032695642-Web-5-1774493827","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Milwaukee Brewers on 04/03/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0403","2026-04-03",2026,7,569
"76231303219408205565739663344387294761","2026-03-25 22:57:41","9868059483821104787-4947719083032695642-Web","9868059483821104787-4947719083032695642-Web-5-1774493827","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Milwaukee Brewers on 04/03/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0403","2026-04-03",2026,7,569
"96146170429844087845130385513638419078","2026-05-19 20:55:21","0623591001713446155-0652274692146577073-Web","0623591001713446155-0652274692146577073-Web-6-1779238521","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"18208130415758197302213355431434305870","2026-05-19 20:58:11","0623591001713446155-0652274692146577073-Web","0623591001713446155-0652274692146577073-Web-6-1779238521","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"63650158393495826673877664907846633753","2026-05-19 20:56:27","0623591001713446155-0652274692146577073-Web","0623591001713446155-0652274692146577073-Web-6-1779238521","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"49004099941754265843596153095385534650","2026-05-19 21:00:06","0623591001713446155-0652274692146577073-Web","0623591001713446155-0652274692146577073-Web-6-1779238521","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"76186890083399539535620826265829722501","2026-05-19 21:01:53","0623591001713446155-0652274692146577073-Web","0623591001713446155-0652274692146577073-Web-6-1779238521","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"18309194574307747411006514061789856750","2026-05-19 20:57:01","0623591001713446155-0652274692146577073-Web","0623591001713446155-0652274692146577073-Web-6-1779238521","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"60409619578166819547232328262274348984","2026-05-19 21:12:27","0623591001713446155-0652274692146577073-Web","0623591001713446155-0652274692146577073-Web-6-1779238521","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"91187353586375642397788628021401564695","2026-05-19 21:06:26","0623591001713446155-0652274692146577073-Web","0623591001713446155-0652274692146577073-Web-6-1779238521","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"22016342465330934964650286566695608981","2026-04-01 17:23:33","1622597235196939964-3990081390727710606-Web","1622597235196939964-3990081390727710606-Web-7-1775078613","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Arizona Diamondbacks on 06/20/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0620","2026-06-20",2026,64,569
"72507497571278234019521521598007295327","2026-04-01 17:25:46","1622597235196939964-3990081390727710606-Web","1622597235196939964-3990081390727710606-Web-7-1775078613","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Arizona Diamondbacks on 06/20/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0620","2026-06-20",2026,64,569
"76638698020442004789414759340673339184","2026-04-01 17:29:29","1622597235196939964-3990081390727710606-Web","1622597235196939964-3990081390727710606-Web-7-1775078613","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Arizona Diamondbacks on 06/20/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0620","2026-06-20",2026,64,569
"96880842251213469237020042149439346377","2026-04-01 17:25:57","1622597235196939964-3990081390727710606-Web","1622597235196939964-3990081390727710606-Web-7-1775078613","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Arizona Diamondbacks on 06/20/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0620","2026-06-20",2026,64,569
"40441608234823356861442111203112955838","2026-04-01 17:28:09","1622597235196939964-3990081390727710606-Web","1622597235196939964-3990081390727710606-Web-7-1775078613","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Arizona Diamondbacks on 06/20/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0620","2026-06-20",2026,64,569
"06280718684044214891333907135144010376","2026-04-01 17:34:38","1622597235196939964-3990081390727710606-Web","1622597235196939964-3990081390727710606-Web-7-1775078613","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Arizona Diamondbacks on 06/20/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0620","2026-06-20",2026,64,569
"89924501982592268859667108955997285472","2026-04-17 15:32:44","7626857557570784198-8628984896272146140-Web","7626857557570784198-8628984896272146140-Web-6-1776454364","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0530","2026-05-30",2026,52,569
"12812891216625140005857587089360081642","2026-04-17 15:33:32","7626857557570784198-8628984896272146140-Web","7626857557570784198-8628984896272146140-Web-6-1776454364","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0530","2026-05-30",2026,52,569
"15609863273500709797589844818504390546","2026-04-17 15:38:04","7626857557570784198-8628984896272146140-Web","7626857557570784198-8628984896272146140-Web-6-1776454364","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0530","2026-05-30",2026,52,569
"40400388751676547817564822635571707644","2026-04-17 15:39:08","7626857557570784198-8628984896272146140-Web","7626857557570784198-8628984896272146140-Web-6-1776454364","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0530","2026-05-30",2026,52,569
"30714652645673599807166659185866278761","2026-05-11 21:06:54","4687831318898977380-8818677854540024540-Web","4687831318898977380-8818677854540024540-Web-7-1778548014","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. San Diego Padres on 06/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0630","2026-06-30",2026,72,569
"26588060648718455913702481615609941649","2026-05-11 21:08:50","4687831318898977380-8818677854540024540-Web","4687831318898977380-8818677854540024540-Web-7-1778548014","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. San Diego Padres on 06/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0630","2026-06-30",2026,72,569
"70681444956261047024062477628019728550","2026-05-11 21:12:10","4687831318898977380-8818677854540024540-Web","4687831318898977380-8818677854540024540-Web-7-1778548014","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. San Diego Padres on 06/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0630","2026-06-30",2026,72,569
"31932600209990855625993492913352290695","2026-05-11 21:12:42","4687831318898977380-8818677854540024540-Web","4687831318898977380-8818677854540024540-Web-7-1778548014","Ticketmaster: Confirmation","Atlanta Braves;Atlanta Braves vs. San Diego Padres on 06/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0","ATL:TM_38-67794/ATL-051126355","E6BB0630","2026-06-30",2026,72,569
"69609442538696350531092067696410632583","2026-03-08 21:25:30","6979496026974987806-0625372535553128007-Web","6979496026974987806-0625372535553128007-Web-7-1773019530","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/25/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0525","2026-05-25",2026,49,569
"35495016248152673451282538990542811747","2026-03-08 21:27:38","6979496026974987806-0625372535553128007-Web","6979496026974987806-0625372535553128007-Web-7-1773019530","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/25/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0525","2026-05-25",2026,49,569
"94028592773622381347974824076644402297","2026-03-08 21:28:40","6979496026974987806-0625372535553128007-Web","6979496026974987806-0625372535553128007-Web-7-1773019530","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/25/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0525","2026-05-25",2026,49,569
"21646970764569204556722210204281275059","2026-03-08 21:29:48","6979496026974987806-0625372535553128007-Web","6979496026974987806-0625372535553128007-Web-7-1773019530","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/25/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0525","2026-05-25",2026,49,569
"85346485971037398454906567387897853761","2026-03-08 21:35:06","6979496026974987806-0625372535553128007-Web","6979496026974987806-0625372535553128007-Web-7-1773019530","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/25/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0525","2026-05-25",2026,49,569
"01397777321357744901641810364924387178","2026-03-08 21:28:10","6979496026974987806-0625372535553128007-Web","6979496026974987806-0625372535553128007-Web-7-1773019530","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/25/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0525","2026-05-25",2026,49,569
"60153075673854164889704728937559598074","2026-03-08 21:29:36","6979496026974987806-0625372535553128007-Web","6979496026974987806-0625372535553128007-Web-7-1773019530","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/25/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0525","2026-05-25",2026,49,569
"52683473612588532670061090953906763372","2026-05-31 13:36:20","9103702874658669955-8586717474127286987-Web","9103702874658669955-8586717474127286987-Web-7-1780248980","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. San Francisco Giants on 06/19/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0619","2026-06-19",2026,63,569
"31206994221729321711013011789492654264","2026-05-31 13:38:32","9103702874658669955-8586717474127286987-Web","9103702874658669955-8586717474127286987-Web-7-1780248980","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. San Francisco Giants on 06/19/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0619","2026-06-19",2026,63,569
"80467296902384020194983894992446240784","2026-05-31 13:37:16","9103702874658669955-8586717474127286987-Web","9103702874658669955-8586717474127286987-Web-7-1780248980","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. San Francisco Giants on 06/19/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0619","2026-06-19",2026,63,569
"03178058937638572334995594810799334762","2026-04-23 15:59:12","2909770967542401128-6720854694331431176-Web","2909770967542401128-6720854694331431176-Web-9-1776974352","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 04/26/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0426","2026-04-26",2026,28,569
"19545977565293757356954917334969082892","2026-04-23 16:00:29","2909770967542401128-6720854694331431176-Web","2909770967542401128-6720854694331431176-Web-9-1776974352","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 04/26/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0426","2026-04-26",2026,28,569
"97964779124221190748950794827559790786","2026-04-23 16:02:22","2909770967542401128-6720854694331431176-Web","2909770967542401128-6720854694331431176-Web-9-1776974352","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 04/26/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0426","2026-04-26",2026,28,569
"56490061357988198347634070995346318056","2026-04-23 16:06:24","2909770967542401128-6720854694331431176-Web","2909770967542401128-6720854694331431176-Web-9-1776974352","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 04/26/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0426","2026-04-26",2026,28,569
"14608535206847160791925064204078749296","2026-04-23 16:03:52","2909770967542401128-6720854694331431176-Web","2909770967542401128-6720854694331431176-Web-9-1776974352","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 04/26/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0426","2026-04-26",2026,28,569
"77025989438238708647506518361189807184","2026-05-14 14:50:10","1145186983914384859-7741887116893598962-Web","1145186983914384859-7741887116893598962-Web-7-1778784610","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/16/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0516","2026-05-16",2026,43,569
"31363760506292978353119136131348074426","2026-05-14 14:51:53","1145186983914384859-7741887116893598962-Web","1145186983914384859-7741887116893598962-Web-7-1778784610","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/16/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0516","2026-05-16",2026,43,569
"09364064800417414427218749118905884446","2026-05-14 14:55:46","1145186983914384859-7741887116893598962-Web","1145186983914384859-7741887116893598962-Web-7-1778784610","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/16/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0516","2026-05-16",2026,43,569
"35923363328417643913137972463142624499","2026-05-14 14:58:46","1145186983914384859-7741887116893598962-Web","1145186983914384859-7741887116893598962-Web-7-1778784610","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/16/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0516","2026-05-16",2026,43,569
"47190127076749327232177090830356250676","2026-05-14 14:54:18","1145186983914384859-7741887116893598962-Web","1145186983914384859-7741887116893598962-Web-7-1778784610","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/16/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0516","2026-05-16",2026,43,569
"98027027293832533281013588651141061898","2026-05-14 15:01:35","1145186983914384859-7741887116893598962-Web","1145186983914384859-7741887116893598962-Web-7-1778784610","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/16/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0516","2026-05-16",2026,43,569
"65235500266852361410350649295211980972","2026-05-14 15:00:58","1145186983914384859-7741887116893598962-Web","1145186983914384859-7741887116893598962-Web-7-1778784610","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/16/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0516","2026-05-16",2026,43,569
"72257651274274297906380030806528467245","2026-05-14 15:04:45","1145186983914384859-7741887116893598962-Web","1145186983914384859-7741887116893598962-Web-7-1778784610","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. St. Louis Cardinals on 05/16/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0516","2026-05-16",2026,43,569
"92816072521153434978819253460683979105","2026-04-22 17:09:08","4006705482717927825-6966084179723062279-Web","4006705482717927825-6966084179723062279-Web-9-1776892148","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Arizona Diamondbacks on 05/29/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0529","2026-05-29",2026,51,569
"90277918928316017169366199906133736429","2026-04-22 17:11:14","4006705482717927825-6966084179723062279-Web","4006705482717927825-6966084179723062279-Web-9-1776892148","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Arizona Diamondbacks on 05/29/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0529","2026-05-29",2026,51,569
"41656405644031818644112527038704533165","2026-04-22 17:13:54","4006705482717927825-6966084179723062279-Web","4006705482717927825-6966084179723062279-Web-9-1776892148","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Arizona Diamondbacks on 05/29/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0529","2026-05-29",2026,51,569
"17223489568259889094521923666453824836","2026-02-28 15:15:18","7904724522687733279-6358901244427244570-Web","7904724522687733279-6358901244427244570-Web-4-1772309718","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"69804793989679640378757813730059686197","2026-02-28 15:15:41","7904724522687733279-6358901244427244570-Web","7904724522687733279-6358901244427244570-Web-4-1772309718","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"69829989239582552295915405735474644992","2026-02-28 15:18:22","7904724522687733279-6358901244427244570-Web","7904724522687733279-6358901244427244570-Web-4-1772309718","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"73026606827488385443356299226718378628","2026-02-28 15:18:54","7904724522687733279-6358901244427244570-Web","7904724522687733279-6358901244427244570-Web-4-1772309718","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"91477652602671389498559072077077018556","2026-02-28 15:25:54","7904724522687733279-6358901244427244570-Web","7904724522687733279-6358901244427244570-Web-4-1772309718","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Miami Marlins on 05/23/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0523","2026-05-23",2026,47,569
"60957471849990600821453290353922131497","2026-06-10 13:12:30","1043235894577024500-9677109887067222322-Web","1043235894577024500-9677109887067222322-Web-9-1781111550","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Washington Nationals on 07/07/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0707","2026-07-07",2026,77,569
"46246340518126926651127470571676601029","2026-06-10 13:14:05","1043235894577024500-9677109887067222322-Web","1043235894577024500-9677109887067222322-Web-9-1781111550","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Washington Nationals on 07/07/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0707","2026-07-07",2026,77,569
"30991930338044904339334992300821745720","2026-06-10 13:15:02","1043235894577024500-9677109887067222322-Web","1043235894577024500-9677109887067222322-Web-9-1781111550","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Washington Nationals on 07/07/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0707","2026-07-07",2026,77,569
"80499870363476461225886259708587259582","2026-06-10 13:13:15","1043235894577024500-9677109887067222322-Web","1043235894577024500-9677109887067222322-Web-9-1781111550","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Washington Nationals on 07/07/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0707","2026-07-07",2026,77,569
"03949747936020667191567803435222483889","2026-06-10 13:19:38","1043235894577024500-9677109887067222322-Web","1043235894577024500-9677109887067222322-Web-9-1781111550","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Washington Nationals on 07/07/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0707","2026-07-07",2026,77,569
"06144757110022323121922290659489857523","2026-06-10 13:15:30","1043235894577024500-9677109887067222322-Web","1043235894577024500-9677109887067222322-Web-9-1781111550","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Washington Nationals on 07/07/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0707","2026-07-07",2026,77,569
"40931921264088273508818784282665887022","2026-06-10 13:14:00","1043235894577024500-9677109887067222322-Web","1043235894577024500-9677109887067222322-Web-9-1781111550","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Washington Nationals on 07/07/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0707","2026-07-07",2026,77,569
"57865794232221720972503543963182438972","2026-05-10 14:04:34","5680868044009003789-1703399052181761021-Web","5680868044009003789-1703399052181761021-Web-3-1778436274","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Philadelphia Phillies on 06/24/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0624","2026-06-24",2026,67,569
"60981488291571409956888436867431404974","2026-05-10 14:05:33","5680868044009003789-1703399052181761021-Web","5680868044009003789-1703399052181761021-Web-3-1778436274","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Philadelphia Phillies on 06/24/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0624","2026-06-24",2026,67,569
"73257805966437015866538495525643404080","2026-01-01 12:07:12","6548293609098559542-6166087979394059773-Web","6548293609098559542-6166087979394059773-Web-2-1767287232","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Colorado Rockies on 03/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0330","2026-03-30",2026,4,569
"43120521292203567018610080971803473146","2026-01-01 12:08:50","6548293609098559542-6166087979394059773-Web","6548293609098559542-6166087979394059773-Web-2-1767287232","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Colorado Rockies on 03/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0330","2026-03-30",2026,4,569
"72857012767200924017811943581341885653","2026-03-15 18:07:19","9704653118977086997-6938439281814629811-Web","9704653118977086997-6938439281814629811-Web-3-1773612439","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Colorado Rockies on 03/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0330","2026-03-30",2026,4,569
"95309437050907731332779889803557159364","2026-03-15 18:08:25","9704653118977086997-6938439281814629811-Web","9704653118977086997-6938439281814629811-Web-3-1773612439","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Colorado Rockies on 03/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0330","2026-03-30",2026,4,569
"56244060110712821309201179648673302820","2026-03-15 18:10:37","9704653118977086997-6938439281814629811-Web","9704653118977086997-6938439281814629811-Web-3-1773612439","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Colorado Rockies on 03/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0330","2026-03-30",2026,4,569
"29915915345611528324218994418287394737","2026-03-15 18:14:49","9704653118977086997-6938439281814629811-Web","9704653118977086997-6938439281814629811-Web-3-1773612439","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Colorado Rockies on 03/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0330","2026-03-30",2026,4,569
"73198392697154683140947850447955086039","2026-03-15 18:13:15","9704653118977086997-6938439281814629811-Web","9704653118977086997-6938439281814629811-Web-3-1773612439","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Colorado Rockies on 03/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0330","2026-03-30",2026,4,569
"93106423082874970956465843759951568212","2026-03-15 18:17:04","9704653118977086997-6938439281814629811-Web","9704653118977086997-6938439281814629811-Web-3-1773612439","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Colorado Rockies on 03/30/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0330","2026-03-30",2026,4,569
"14107528609852894868513331534564886749","2026-05-15 17:06:22","6213398298073229756-0038413151282962508-Web","6213398298073229756-0038413151282962508-Web-4-1778879182","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/25/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0525","2026-05-25",2026,49,569
"78763369160190359392880674233722800924","2026-05-15 17:07:20","6213398298073229756-0038413151282962508-Web","6213398298073229756-0038413151282962508-Web-4-1778879182","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/25/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0525","2026-05-25",2026,49,569
"56245375091856150661083065617847048971","2026-04-24 18:21:36","1684516638428780676-6992216016175297258-Web","1684516638428780676-6992216016175297258-Web-5-1777069296","Ticketmaster: Event Detail","Atlanta Braves;Atlanta Braves vs. Los Angeles Dodgers on 05/01/2026;;;;106=::hash::0|147=::hash::0|1335=::hash::0",NA,"E6BB0501","2026-05-01",2026,31,569
